testDataTimeStamps,i,a,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-21,1,2,4.932994059996591,5.0,1.6165841538201327,0.15199509663774985
2020-04-21,1,3,3.991653690755624,5.0,1.008346309244376,0.1651060554295442
2020-04-21,1,4,4.31767229850128,5.0,1.0215569604100718,0.1614765280920042
2020-04-21,1,5,4.674362904391054,5.0,1.1980620510677602,0.1240858327478474
2020-04-21,1,6,3.855950582226641,5.0,1.1440494177733591,0.17357518367836822
2020-04-21,3,1,4.238382774388921,5.0,0.7768543709195381,0.03763745457782277
2020-04-21,3,2,3.868994489504194,5.0,1.1464013138411457,0.198034779218281
2020-04-21,3,3,4.019756436080914,5.0,0.9802435639190858,0.040204707917070544
2020-04-21,3,4,4.4428337772669355,5.0,0.7775986734666651,0.02167175374500358
2020-04-21,3,5,4.290257888836462,5.0,0.7097421111635391,0.02475541021929164
2020-04-21,3,6,4.341885048079645,5.0,1.0091829557751042,0.06628484083866511
2020-04-21,5,1,4.735180448521192,5.0,0.5090284472324983,0.031790939404286435
2020-04-21,5,2,5.089066439404947,5.0,0.49216124885664153,0.03890275505666819
2020-04-21,5,3,4.889246798805699,5.0,0.48780903446386437,0.03342052081946704
2020-04-21,5,4,5.052749459489083,5.0,0.5593595316014766,0.022708608870874062
2020-04-21,5,5,4.317420642412365,5.0,1.027328499817121,0.18618775729565779
2020-04-21,5,6,4.680509172107865,5.0,0.5443813707831837,0.03803867142811926
2020-04-21,7,1,4.116544118608506,5.0,0.9906167337590376,0.1361073601272414
2020-04-21,7,2,4.173223671556528,5.0,0.9191468819534359,0.14067246421641844
2020-04-21,7,3,4.276200153525707,5.0,0.7636627349163629,0.12445062969048008
2020-04-21,7,4,3.763079952298873,5.0,1.236920047701127,0.13540950924687475
2020-04-21,7,5,4.2571357516688675,5.0,1.0293444321911611,0.11839552233002482
2020-04-21,7,6,4.148520222615707,5.0,1.0941402084034342,0.14158658538648566
2020-04-21,9,1,4.368681238215788,5.0,0.7370265071476175,0.03697472517410255
2020-04-21,9,2,4.302938315790611,5.0,0.8826408531145211,0.03013847618232174
2020-04-21,9,3,4.8731937981263656,5.0,0.3853675551778539,0.19962434939957602
2020-04-21,9,4,4.03765620975656,5.0,1.0623797819406406,0.17308964989225592
2020-04-21,9,5,4.1923730856203765,5.0,1.0330129834848951,0.08337290593060545
2020-04-21,9,6,4.516281343356871,5.0,0.8189368909490022,0.06434770857716192
2020-04-21,12,1,4.260946380352254,5.0,0.7741661378806208,0.026083250392956163
2020-04-21,12,2,4.841261254481523,5.0,1.3233167399534098,0.07550008752844464
2020-04-21,12,3,4.709427469153249,5.0,1.4676754222648434,0.1310525688764877
2020-04-21,12,4,4.561939628981747,5.0,0.6101640009794993,0.030677292934728467
2020-04-21,12,5,4.3080610972789675,5.0,0.7070660969116034,0.03298875117286616
2020-04-21,12,6,4.164193884336488,5.0,1.053807488801918,0.05864559276820879
2020-04-21,15,1,4.174729827782249,5.0,0.8252701722177509,0.13776574454483884
2020-04-21,15,2,3.381162814816787,5.0,1.6770349197195085,0.25792605079379327
2020-04-21,15,3,4.950498773871233,5.0,1.4323100625788023,0.18870318813975412
2020-04-21,15,4,3.8140568594388764,5.0,1.1859431405611234,0.12331148036353091
2020-04-21,15,5,4.563815869670179,5.0,0.9109833783300885,0.16694125317039243
2020-04-21,15,6,5.297374642142746,5.0,1.3883242886415257,0.14819366953324414
2020-04-21,30,1,4.081894417282401,5.0,0.9885000788614363,0.11832504948530738
2020-04-21,30,2,4.4104056922444075,5.0,0.7231237780545299,0.11733477033489886
2020-04-21,30,3,4.235068888970357,5.0,0.764931111029644,0.09863136074120053
2020-04-21,30,4,4.477921087341864,5.0,0.7661876055623663,0.11984373026502125
2020-04-21,30,5,4.377515250591603,5.0,1.237230370365887,0.15215376704374314
2020-04-21,30,6,4.280355626662333,5.0,0.7196443733376674,0.10304398837222908
2020-04-22,1,1,4.0885848641767994,5.0,0.9802749262844301,0.21332834720269273
2020-04-22,1,2,4.416175769709541,5.0,0.6231879464960921,0.13788420751116154
2020-04-22,1,3,4.187553743001314,5.0,0.9136083296220692,0.12070120380964047
2020-04-22,1,4,4.142342470208035,5.0,1.092703496347017,0.1385347454972505
2020-04-22,1,5,5.042114266601569,5.0,0.7393349354691208,0.1286855195333192
2020-04-22,1,6,4.3233906096731065,5.0,1.155382503934714,0.28517874647640273
2020-04-22,3,1,4.481006204318598,5.0,0.5681225560652564,0.10430537249128663
2020-04-22,3,2,4.869835969815507,5.0,0.8501242628087258,0.13621284120907998
2020-04-22,3,3,4.215409558395374,5.0,0.9040860519544043,0.17328524931459854
2020-04-22,3,4,4.781727612091877,5.0,0.7041343653150265,0.1259448984700967
2020-04-22,3,5,4.489806914482967,5.0,0.946689738535073,0.11835832100660823
2020-04-22,3,6,5.052395069984193,5.0,1.66091154848685,0.2609338844933183
2020-04-22,5,1,4.936080861999102,5.0,0.9171148234495012,0.1344976313030495
2020-04-22,5,2,4.650259368667079,5.0,1.8231190708927636,0.19051613272142634
2020-04-22,5,3,4.806131173660243,5.0,0.7373762010670099,0.12646320390161542
2020-04-22,5,4,4.575519417525435,5.0,1.5853862924916875,0.2631677745116354
2020-04-22,5,5,4.495191266655505,5.0,0.5852757695432753,0.11503937431937564
2020-04-22,5,6,4.44795625840851,5.0,0.55204374159149,0.1048433023779477
2020-04-22,7,1,4.219430795204484,5.0,0.8988057952877495,0.10915592765223617
2020-04-22,7,2,4.052149761099435,5.0,1.0723415894180595,0.1560078516366974
2020-04-22,7,3,4.375254878342977,5.0,0.6381412573534038,0.11301105871364972
2020-04-22,7,4,4.445111363825327,5.0,0.6284437590841276,0.11563752936091612
2020-04-22,7,5,4.359112887193255,5.0,0.6408871128067443,0.12799780598840338
2020-04-22,7,6,4.551364159893051,5.0,0.5686429708116888,0.13875450468198264
2020-04-22,9,1,4.755826241992377,5.0,0.8589622167293257,0.03660258194529714
2020-04-22,9,2,5.298277423608777,5.0,0.6799267213986311,0.029236036970313812
2020-04-22,9,3,4.5018802619506735,5.0,0.8636445250775843,0.15202955006090207
2020-04-22,9,4,4.553456656439148,5.0,1.0094696785039183,0.16585155669339158
2020-04-22,9,5,5.057749010857798,5.0,0.4957816129482111,0.04130415345060242
2020-04-22,9,6,5.249025132187914,5.0,0.5784884939419762,0.04166272348635393
2020-04-22,12,1,4.630287119575747,5.0,0.37762325413586945,0.029027574129032806
2020-04-22,12,2,4.544805489579927,5.0,0.7996879930579738,0.22933715117163864
2020-04-22,12,3,4.112091557229419,5.0,1.2399911175161378,0.1537675884015153
2020-04-22,12,4,4.519568054707638,5.0,0.5207507934040155,0.03360400311368968
2020-04-22,12,5,5.002204137084445,5.0,0.4448503029413139,0.03461685819506893
2020-04-22,12,6,4.38913571743503,5.0,0.7880588760788794,0.06180937032301069
2020-04-22,15,1,4.520165831188988,5.0,0.9745775657814506,0.11537830565585588
2020-04-22,15,2,4.699991033393003,5.0,0.6703124841686423,0.12438587254699536
2020-04-22,15,3,4.568278815977175,5.0,0.5915696763132448,0.11482144608810604
2020-04-22,15,4,4.460377069330038,5.0,0.5755509721370806,0.11673480749107049
2020-04-22,15,5,4.311826238489408,5.0,0.7713668534859919,0.12421789373145246
2020-04-22,15,6,4.7250102833833765,5.0,0.7376612765553283,0.12432514355409204
2020-04-22,30,1,4.368213798481461,5.0,0.6317862015185391,0.10138816596404018
2020-04-22,30,2,4.398977374541953,5.0,0.7507400307364068,0.19029328586850663
2020-04-22,30,3,4.335034194977682,5.0,0.6877805095449664,0.09142967090063328
2020-04-22,30,4,4.324187807500932,5.0,0.7384506790696286,0.10982956519143139
2020-04-22,30,5,4.197423257619095,5.0,0.85052354078283,0.12477260296913519
2020-04-22,30,6,4.598075303612395,5.0,0.6669772529983373,0.10007939064401179
2020-04-23,1,1,4.40567955738394,7.0,2.59432044261606,0.11134627921305387
2020-04-23,1,2,4.258729306772098,7.0,2.741270693227903,0.10083014278516818
2020-04-23,1,3,4.11894778273736,7.0,2.881052217262641,0.08608926311517887
2020-04-23,1,4,4.260142379074471,7.0,2.7398576209255303,0.12632808233671872
2020-04-23,1,5,4.190160478817891,7.0,2.8098395211821097,0.09644764904199163
2020-04-23,1,6,4.304064659503654,7.0,2.695935340496346,0.09981286818589294
2020-04-23,3,1,4.275310087235921,7.0,2.7246899127640782,0.09788889836800918
2020-04-23,3,2,4.317829970103224,7.0,2.6821700298967768,0.11999615007512521
2020-04-23,3,3,4.372778960079126,7.0,2.627221039920874,0.14385937033343782
2020-04-23,3,4,4.4409425875492055,7.0,2.559057412450794,0.11538125214884787
2020-04-23,3,5,4.4656104995345505,7.0,2.53438950046545,0.11223959393777477
2020-04-23,3,6,3.9433792587354173,7.0,3.0566207412645827,0.12374764953637406
2020-04-23,5,1,4.425383827249496,7.0,2.5746161727505052,0.1379242683620897
2020-04-23,5,2,3.815741143233687,7.0,3.184258856766313,0.16022821977836735
2020-04-23,5,3,4.431193090250064,7.0,2.5688069097499353,0.10810341268419116
2020-04-23,5,4,4.194502561662334,7.0,2.8083696223540624,0.147672885399929
2020-04-23,5,5,4.500415145019389,7.0,2.4995848549806112,0.11099863166502677
2020-04-23,5,6,4.579607689198943,7.0,2.4203923108010583,0.10203936709032216
2020-04-23,7,1,4.128646467708795,7.0,2.871353532291205,0.1272344409208837
2020-04-23,7,2,4.100527673109836,7.0,2.899472326890164,0.13460519338582316
2020-04-23,7,3,4.604556841806801,7.0,2.3954431581931983,0.1104264063556537
2020-04-23,7,4,4.291129576193448,7.0,2.708870423806552,0.11469114442106759
2020-04-23,7,5,4.265866536630773,7.0,2.7341334633692274,0.11013452777402305
2020-04-23,7,6,4.516297172172951,7.0,2.4837028278270488,0.1360826249875135
2020-04-23,9,1,4.229596859102452,7.0,2.7704031408975487,0.028586089906076324
2020-04-23,9,2,4.314810354979627,7.0,2.6851896450203734,0.025551052912036503
2020-04-23,9,3,3.529451893929645,7.0,3.4705481060703556,0.23167020439044272
2020-04-23,9,4,4.723520296802927,7.0,2.8791692801862103,0.15723542356102796
2020-04-23,9,5,4.151278861743599,7.0,2.8487211382564013,0.04905261512077297
2020-04-23,9,6,4.011026543510363,7.0,2.9889734564896377,0.0617658479764937
2020-04-23,12,1,4.4550576990959545,7.0,2.5449423009040446,0.022118159839168493
2020-04-23,12,2,4.53377881013893,7.0,2.46622118986107,0.05140738683241862
2020-04-23,12,3,4.661755657061141,7.0,2.338244342938859,0.06704467108658722
2020-04-23,12,4,4.359814116249078,7.0,2.640185883750922,0.031051337439658974
2020-04-23,12,5,4.375346357686681,7.0,2.6246536423133184,0.0360298614905915
2020-04-23,12,6,4.714739768024417,7.0,2.2852602319755837,0.05058136370623075
2020-04-23,15,1,4.541489731543752,7.0,2.4585102684562488,0.10401312535409324
2020-04-23,15,2,4.389218525143648,7.0,2.610781474856352,0.10546421110416312
2020-04-23,15,3,4.680310059203677,7.0,2.3196899407963234,0.10926251054608546
2020-04-23,15,4,4.46794151361616,7.0,2.532058486383841,0.10114328276949108
2020-04-23,15,5,4.306731913172939,7.0,2.693268086827061,0.12460789474048375
2020-04-23,15,6,4.331738391812827,7.0,2.6682616081871746,0.107736856486653
2020-04-23,30,1,4.4303108993993945,7.0,2.5696891006006055,0.09018772078653417
2020-04-23,30,2,4.421694500980903,7.0,2.578305499019097,0.11284620482511105
2020-04-23,30,3,4.257103416426638,7.0,2.742896583573362,0.07533728053643796
2020-04-23,30,4,3.9071807869458293,7.0,3.092819213054171,0.12355618129550466
2020-04-23,30,5,4.7453585971087975,7.0,2.2546414028912025,0.09918791603360891
2020-04-23,30,6,4.550518827931109,7.0,2.4494811720688916,0.08745689537394646
2020-04-24,1,1,4.318508984201772,7.0,2.681491015798227,0.08553796727901711
2020-04-24,1,2,3.7552720173362397,7.0,3.2447279826637603,0.08829028430920413
2020-04-24,1,3,4.111616991011383,7.0,2.888383008988616,0.0792279737860124
2020-04-24,1,4,4.342873750735093,7.0,2.6571262492649073,0.07238943075725653
2020-04-24,1,5,4.077989174588431,7.0,2.9220108254115686,0.09327420093421987
2020-04-24,1,6,4.045990894045847,7.0,2.9540091059541544,0.08798459535171727
2020-04-24,3,1,4.399313489805586,7.0,2.6006865101944143,0.10083196002482392
2020-04-24,3,2,3.8182927072471666,7.0,3.1817072927528334,0.2640938395099802
2020-04-24,3,3,3.764161221041807,7.0,3.235838778958193,0.12779189345531258
2020-04-24,3,4,3.9111768757755154,7.0,3.0888231242244846,0.13672176966564917
2020-04-24,3,5,4.321259172984634,7.0,2.6787408270153663,0.10778686928742065
2020-04-24,3,6,5.100474296880652,7.0,2.04333087694247,0.14944398369220488
2020-04-24,5,1,4.7174677828546265,7.0,2.376075996253382,0.09961875776068267
2020-04-24,5,2,4.053429389415461,7.0,2.94657061058454,0.18170004878331683
2020-04-24,5,3,4.46087036422608,7.0,2.539129635773919,0.11437447788015995
2020-04-24,5,4,4.003193009931496,7.0,2.9968069900685044,0.16649050260750456
2020-04-24,5,5,4.1493078639728695,7.0,2.8506921360271305,0.11490441714139958
2020-04-24,5,6,4.026068777348518,7.0,2.9739312226514816,0.09792392031974438
2020-04-24,7,1,4.057358002654912,7.0,2.942641997345089,0.12414249424082971
2020-04-24,7,2,4.152728667973225,7.0,2.847271332026774,0.1340318045950392
2020-04-24,7,3,4.002944696318367,7.0,2.997055303681633,0.1087418887508871
2020-04-24,7,4,4.203676419274656,7.0,2.7963235807253444,0.11231251877024108
2020-04-24,7,5,3.8656284925009228,7.0,3.1343715074990772,0.10984937723853452
2020-04-24,7,6,4.1372702332111775,7.0,2.8627297667888234,0.1432647458371668
2020-04-24,9,1,4.2240212379208435,7.0,2.7759787620791565,0.02730279889693031
2020-04-24,9,2,4.124207000474205,7.0,2.875792999525795,0.029909561679130753
2020-04-24,9,3,4.344602536144789,7.0,2.65539746385521,0.1065642917720245
2020-04-24,9,4,4.596688133887545,7.0,2.9150167651427097,0.12377755439105957
2020-04-24,9,5,4.243132512147236,7.0,2.756867487852764,0.052965010328150694
2020-04-24,9,6,4.691716298566085,7.0,2.308283701433915,0.037130404596902505
2020-04-24,12,1,4.4354647034644135,7.0,2.564535296535586,0.019153652383716295
2020-04-24,12,2,5.67805957944666,7.0,3.0190490900984805,0.07779673572580544
2020-04-24,12,3,4.820325534931559,7.0,2.418157525861407,0.10096517014984638
2020-04-24,12,4,4.2937132845916866,7.0,2.7062867154083134,0.03254418871328057
2020-04-24,12,5,4.032182196396455,7.0,2.9678178036035447,0.026548310682340585
2020-04-24,12,6,4.12436785282231,7.0,2.875632147177691,0.047363620952944704
2020-04-24,15,1,3.9202569549443336,7.0,3.0797430450556664,0.09596648332688586
2020-04-24,15,2,3.927437509695303,7.0,3.072562490304697,0.10985656353161824
2020-04-24,15,3,4.237787272151754,7.0,2.762212727848246,0.11805842166707414
2020-04-24,15,4,4.520807481762924,7.0,2.479192518237076,0.09848156970863385
2020-04-24,15,5,4.72309740076401,7.0,2.2769025992359904,0.10731785078033071
2020-04-24,15,6,3.997604904325059,7.0,3.00239509567494,0.10669011950116071
2020-04-24,30,1,4.199834706076089,7.0,2.8001652939239117,0.08460772743420211
2020-04-24,30,2,4.382734504651358,7.0,2.6172654953486427,0.10679734508250954
2020-04-24,30,3,4.515889900310178,7.0,2.6425761506010246,0.07741589509387972
2020-04-24,30,4,4.347932137164209,7.0,2.652067862835791,0.19822696433287185
2020-04-24,30,5,4.094310038435456,7.0,2.905689961564544,0.21535162376069522
2020-04-24,30,6,4.397998761528128,7.0,2.602001238471872,0.09375871187893867
2020-04-25,1,1,4.730164916878441,4.0,1.1089247956933976,0.13393552820381144
2020-04-25,1,2,5.224340392670804,4.0,1.560630683773762,0.1632754922594064
2020-04-25,1,3,4.6569451685221015,4.0,1.0527159778973711,0.18246384329666926
2020-04-25,1,4,4.301472790100125,4.0,1.3725894417398516,0.20390023949292072
2020-04-25,1,5,5.151379436236159,4.0,1.2850467631111353,0.15216821583370466
2020-04-25,1,6,4.591111631211925,4.0,0.8366542600318102,0.15496580273598076
2020-04-25,3,1,5.089228795952485,4.0,1.089228795952485,0.13867894075468057
2020-04-25,3,2,4.704789979756849,4.0,0.7173634636570678,0.14540021553850174
2020-04-25,3,3,4.4437936802700175,4.0,1.2508088255678502,0.2290847859958693
2020-04-25,3,4,5.046017350442188,4.0,1.0498632046521275,0.13666623709769155
2020-04-25,3,5,4.27482786935629,4.0,0.9945123840522717,0.17455833145720612
2020-04-25,3,6,4.2965709197201765,4.0,1.0983712785540944,0.17866739561167044
2020-04-25,5,1,4.410298413499049,4.0,0.4263255191524431,0.09909067150904063
2020-04-25,5,2,4.7534185267246425,4.0,1.0159303603424572,0.13198874814380798
2020-04-25,5,3,4.4615443734978095,4.0,0.5806765916079051,0.0946647475206075
2020-04-25,5,4,4.92317092763219,4.0,1.4617808413272542,0.18061943354919124
2020-04-25,5,5,4.8422572759585645,4.0,0.9766394323001684,0.1255591143370388
2020-04-25,5,6,4.503806529930381,4.0,0.9551731149021725,0.1027165592108894
2020-04-25,7,1,4.185312675743239,4.0,0.6623296322624459,0.11897622961988452
2020-04-25,7,2,5.410921587087664,4.0,1.4109215870876626,0.14521113812116865
2020-04-25,7,3,3.962693454746735,4.0,0.43362835677372036,0.10127710948821184
2020-04-25,7,4,4.381141849109863,4.0,0.6953630912904651,0.12092406414347665
2020-04-25,7,5,4.731836089300241,4.0,0.7986298787367818,0.12156052103085593
2020-04-25,7,6,4.6131444286602115,4.0,0.6599457037310574,0.14376442010026563
2020-04-25,9,1,5.12790018897754,4.0,1.4005351151155527,0.09173650021351737
2020-04-25,9,2,4.679464464086932,4.0,0.965114661476647,0.14064569861002035
2020-04-25,9,3,4.805107362563223,4.0,1.0352695576139916,0.12415106213714677
2020-04-25,9,4,5.171137448323622,4.0,1.1711374483236223,0.140446677510974
2020-04-25,9,5,4.6368574048872375,4.0,0.8617041251432224,0.13500422335058757
2020-04-25,9,6,5.023925486759234,4.0,1.1290030328159146,0.10745458130781357
2020-04-25,12,1,5.196666165793076,4.0,1.2878510605475726,0.01472194267650475
2020-04-25,12,2,5.08033306738483,4.0,1.3966610973002012,0.1385186559625847
2020-04-25,12,3,4.070839599137225,4.0,1.0282965253936471,0.17838414731680208
2020-04-25,12,4,4.626343321376278,4.0,0.7669927192059148,0.022278894099562935
2020-04-25,12,5,4.525838126092586,4.0,1.2974862732469954,0.02406876182722542
2020-04-25,12,6,4.907076105938216,4.0,1.2027187588642492,0.04303602404568079
2020-04-25,15,1,4.491817443004544,4.0,0.5534202515870312,0.0987823516699974
2020-04-25,15,2,4.216198303711563,4.0,0.45211707439867044,0.115786851563047
2020-04-25,15,3,4.251343491582199,4.0,0.5097241311285031,0.12275037312537325
2020-04-25,15,4,4.689392266433192,4.0,0.8391336040610592,0.09946654368664487
2020-04-25,15,5,4.570571757160874,4.0,0.74063888270126,0.11803089117022036
2020-04-25,15,6,4.644163956858876,4.0,1.0558008487513661,0.10136926406527133
2020-04-25,30,1,4.606650231888692,4.0,1.1110518417149697,0.08081619286645678
2020-04-25,30,2,4.596642324886933,4.0,0.9003535570796959,0.12485916351260795
2020-04-25,30,3,4.9592201756848695,4.0,1.0432066730863392,0.07901987016697365
2020-04-25,30,4,4.954119921055323,4.0,0.9661342864636331,0.11290327911676434
2020-04-25,30,5,4.929018522649304,4.0,0.9494410712694533,0.1781973382546882
2020-04-25,30,6,4.737855888409029,4.0,0.8750125500624795,0.08213958369953878
2020-04-26,1,1,4.073987525319983,2.0,2.073987525319982,0.10887386020566271
2020-04-26,1,2,4.107077285383547,2.0,2.1070772853835473,0.10284082501085338
2020-04-26,1,3,4.083014050188572,2.0,2.083014050188572,0.10996295829409156
2020-04-26,1,4,3.7310487868814928,2.0,1.7310487868814932,0.19396058065081895
2020-04-26,1,5,4.003998757865382,2.0,2.0039987578653817,0.13510255693561962
2020-04-26,1,6,4.248384448557526,2.0,2.248384448557525,0.19231582017113946
2020-04-26,3,1,4.514425224639021,2.0,2.5144252246390217,0.12373427859223082
2020-04-26,3,2,4.335619640725332,2.0,2.335619640725332,0.12023713899302668
2020-04-26,3,3,4.270998561626244,2.0,2.270998561626243,0.16222234762658033
2020-04-26,3,4,4.423469720846925,2.0,2.491419155492908,0.147473722070386
2020-04-26,3,5,4.593569651090266,2.0,2.5935696510902653,0.16449087911615795
2020-04-26,3,6,4.095215991812025,2.0,2.095215991812025,0.13842835341979678
2020-04-26,5,1,4.475392045494173,2.0,2.475392045494173,0.11126935089963452
2020-04-26,5,2,3.8645973277106664,2.0,1.8664128965744893,0.14256580074671998
2020-04-26,5,3,3.8475463973308757,2.0,1.8475463973308757,0.1102429701394412
2020-04-26,5,4,4.065383552996863,2.0,2.1745026868903974,0.13376875155726303
2020-04-26,5,5,3.852035398684447,2.0,1.8520353986844469,0.12413189322482865
2020-04-26,5,6,4.001257154793913,2.0,2.001257154793913,0.10452661423371107
2020-04-26,7,1,3.7120945140295873,2.0,1.712094514029587,0.11332702209388369
2020-04-26,7,2,4.171061827934302,2.0,2.1710618279343024,0.14056087331473416
2020-04-26,7,3,3.961382838338336,2.0,1.9613828383383356,0.10117751897927008
2020-04-26,7,4,3.804597648246573,2.0,1.804597648246573,0.12342889848923373
2020-04-26,7,5,4.00634300366621,2.0,2.0063430036662098,0.10244381180570687
2020-04-26,7,6,3.986563958279725,2.0,1.9865639582797252,0.13397443501046818
2020-04-26,9,1,4.160557934911352,2.0,2.1605579349113517,0.09762500276440386
2020-04-26,9,2,4.357282671306221,2.0,2.35728267130622,0.11852288630807906
2020-04-26,9,3,4.150287730889911,2.0,2.1502877308899104,0.14450082456497265
2020-04-26,9,4,4.326811188447216,2.0,2.3268111884472162,0.17008610386848988
2020-04-26,9,5,3.947469343735122,2.0,1.9474693437351216,0.13004164146211789
2020-04-26,9,6,4.137426036923911,2.0,2.1374260369239106,0.11198982231923767
2020-04-26,12,1,3.302293769575221,2.0,1.3022937695752206,0.016345502853597805
2020-04-26,12,2,3.240884589358113,2.0,1.4659729630635177,0.05567600054100829
2020-04-26,12,3,3.5262840115128657,2.0,1.5717161881350779,0.10344267650177169
2020-04-26,12,4,3.0241335275200507,2.0,1.0241335275200505,0.021468816550044425
2020-04-26,12,5,3.236720645771743,2.0,1.2494364774975883,0.0274889257105835
2020-04-26,12,6,3.2343476859898566,2.0,1.2960304822315378,0.04139805675209779
2020-04-26,15,1,4.3850172685286255,2.0,2.385017268528626,0.10716808766496275
2020-04-26,15,2,3.8832365907216113,2.0,1.8832365907216118,0.10243168829104049
2020-04-26,15,3,4.146227295291639,2.0,2.1462272952916375,0.11968025921117453
2020-04-26,15,4,3.906829032003272,2.0,1.9068290320032726,0.08654341179624639
2020-04-26,15,5,3.7360610491182147,2.0,1.7360610491182138,0.10945805944338702
2020-04-26,15,6,3.5709035147375543,2.0,1.5709035147375543,0.10585763757624585
2020-04-26,30,1,3.925225847062897,2.0,1.9252258470628973,0.08090370715535064
2020-04-26,30,2,4.082633615128898,2.0,2.082633615128899,0.1128195561306054
2020-04-26,30,3,3.9585299959827176,2.0,1.9585299959827176,0.07973937485123808
2020-04-26,30,4,4.278672703432681,2.0,2.278672703432682,0.10534121041067762
2020-04-26,30,5,4.120243084503689,2.0,2.1202430845036893,0.11220506692681713
2020-04-26,30,6,4.173864574089183,2.0,2.1738645740891833,0.0842374371783138
2020-04-27,1,1,4.999421903530665,6.0,1.436567058174243,0.1449857194337131
2020-04-27,1,2,4.533360255953699,6.0,1.4666397440463022,0.0803034147937303
2020-04-27,1,3,4.80776363803658,6.0,1.3730743456616734,0.1537397615416522
2020-04-27,1,4,4.366402266626503,6.0,1.9749966249821629,0.1445315960770889
2020-04-27,1,5,4.56587139110308,6.0,1.43412860889692,0.11797028162118203
2020-04-27,1,6,4.559742022513715,6.0,1.4402579774862847,0.09477069507827753
2020-04-27,3,1,4.029431841402347,6.0,1.9705681585976536,0.1514722539312294
2020-04-27,3,2,4.114328265665327,6.0,1.8856717343346738,0.13353531488643056
2020-04-27,3,3,3.9865881336153635,6.0,2.0134118663846357,0.39033415177273667
2020-04-27,3,4,4.409827740403555,6.0,1.5901722595964443,0.14184489892439328
2020-04-27,3,5,4.067465389238237,6.0,1.9325346107617634,0.20854523153036275
2020-04-27,3,6,4.616258667479364,6.0,1.3837413325206365,0.1560924029256688
2020-04-27,5,1,4.971960993968549,6.0,1.1625628338852994,0.07480976674090678
2020-04-27,5,2,4.880174142319786,6.0,1.1842937129031084,0.1861434417261253
2020-04-27,5,3,4.0648460759192915,6.0,1.9351539240807092,0.145836974617871
2020-04-27,5,4,4.264815339614599,6.0,1.7351846603854009,0.14814165170078786
2020-04-27,5,5,5.0844631359534045,6.0,1.810196263399456,0.19800543465699896
2020-04-27,5,6,4.957248329568419,6.0,2.1136237811853062,0.19809241786085582
2020-04-27,7,1,3.999206444838405,6.0,2.0007935551615956,0.1199356315941979
2020-04-27,7,2,4.39469605991618,6.0,1.6053039400838205,0.15233950124872495
2020-04-27,7,3,4.102432785083207,6.0,1.8975672149167933,0.10623377451506125
2020-04-27,7,4,4.218808354374941,6.0,1.7811916456250592,0.1185022120301423
2020-04-27,7,5,3.8052126176339853,6.0,2.1947873823660142,0.10413546534290966
2020-04-27,7,6,4.353309224010515,6.0,1.6466907759894847,0.13637824636772639
2020-04-27,9,1,4.332951820999935,6.0,1.6670481790000649,0.11246218006751663
2020-04-27,9,2,4.514330778995907,6.0,1.4856692210040934,0.13976085736549987
2020-04-27,9,3,4.867716627299689,6.0,1.3147458410677189,0.14499890411058647
2020-04-27,9,4,4.251413705388279,6.0,1.8488818177215802,0.1579096448773859
2020-04-27,9,5,3.877559322817956,6.0,2.122440677182044,0.18030919638714588
2020-04-27,9,6,4.140401880659124,6.0,1.8595981193408757,0.15685482702627418
2020-04-27,12,1,4.293285735584361,6.0,1.7067142644156386,0.014791113438411892
2020-04-27,12,2,5.321741348870198,6.0,1.004060224237151,0.1355254021912937
2020-04-27,12,3,4.986544680321225,6.0,1.1551711722213602,0.09321123366754608
2020-04-27,12,4,4.750115871496199,6.0,1.2498841285038018,0.029861838940809775
2020-04-27,12,5,4.945058586013344,6.0,1.0869056511408588,0.0315117604029842
2020-04-27,12,6,5.001191137919834,6.0,1.0331757908294965,0.05573565673566511
2020-04-27,15,1,4.196126024433459,6.0,1.8038739755665412,0.12388715150743838
2020-04-27,15,2,4.1612128918409415,6.0,1.8387871081590572,0.11973973548918371
2020-04-27,15,3,4.4511547707019705,6.0,1.5488452292980284,0.12149735376157762
2020-04-27,15,4,4.512659428134019,6.0,1.487340571865981,0.08918625634042616
2020-04-27,15,5,4.0118372124155455,6.0,1.9881627875844552,0.13344082753388348
2020-04-27,15,6,4.595217634614518,6.0,1.4047823653854825,0.10976966680427838
2020-04-27,30,1,4.4031655518008535,6.0,1.8948779861701386,0.09888649039979433
2020-04-27,30,2,4.063207254933955,6.0,2.1865299568174876,0.11419009321891714
2020-04-27,30,3,3.5637736669038644,6.0,2.436226333096136,0.08326816127249008
2020-04-27,30,4,4.327134089613349,6.0,1.6728659103866508,0.13213075142691544
2020-04-27,30,5,3.8487716436946737,6.0,2.428539316234633,0.2299429266371028
2020-04-27,30,6,4.764691897145852,6.0,1.399777419503627,0.08961461120936308
2020-04-28,1,1,4.99529144935519,8.0,3.0047085506448097,0.1164547682806624
2020-04-28,1,2,5.01502966244589,8.0,2.984970337554109,0.20129023503166188
2020-04-28,1,3,4.88519292303341,8.0,3.11480707696659,0.35331479119147957
2020-04-28,1,4,4.890250391808928,8.0,3.1097496081910725,0.07396542574889628
2020-04-28,1,5,4.764397834307069,8.0,3.2356021656929315,0.07045912518712577
2020-04-28,1,6,5.200000495767528,8.0,2.7999995042324723,0.06486534211917122
